"","days","Name","Past","Pres","Fcast"
"29142",2019-11-10,"Fargo",9.807,10.801,12.502
"29143",2019-11-10,"Flagstaff",11.408,12.357,14.449
"29144",2019-11-10,"FortSmith",18.624,19.493,21.517
"29145",2019-11-10,"Fresno",19.155,21.013,24.603
"29146",2019-11-10,"GrandJunction",14.963,15.269,17.316
"29147",2019-11-10,"GrandRapids",12.655,13.601,16.032
"29148",2019-11-10,"GreenBay",10.826,12.017,14.8
"29149",2019-11-10,"Havre",10.537,10.946,11.535
"29150",2019-11-10,"Helena",10.673,12.192,14.666
"29151",2019-11-10,"Houston",22.888,23.07,25.509
"29152",2019-11-10,"Huron",11.518,12.28,13.55
"29153",2019-11-10,"Indianapolis",14.647,15.707,17.962
"29154",2019-11-10,"Jacksonville",22.624,22.527,25.204
"29155",2019-11-10,"KansasCity",16.63,16.11,16.844
"29156",2019-11-10,"LaCrosse",12.097,13.225,16.064
"29157",2019-11-10,"Lander",11.397,11.925,13.942
"29158",2019-11-10,"Lansing",12.637,13.304,16.475
"29159",2019-11-10,"LosAngeles",21.118,21.734,23.126
"29160",2019-11-10,"Louisville",16.395,18.017,20.541
"29161",2019-11-10,"Lynchburg",16.386,16.751,18.963
"29162",2019-11-10,"Madison",11.826,12.759,14.671
"29163",2019-11-10,"Marquette",10.355,9.271,8.981
"29164",2019-11-10,"Memphis",18.73,19.91,21.915
"29165",2019-11-10,"Meridian",19.981,20.517,23.506
"29166",2019-11-10,"MiddletownHarrisburg",15.084,15.871,18.037
"29167",2019-11-10,"Milwaukee",12.082,13.369,15.661
"29168",2019-11-10,"Minneapolis",11.443,12.86,15.43
"29169",2019-11-10,"Mobile",21.585,22.07,25.431
"29170",2019-11-10,"Moline",13.602,14.507,16.503
"29171",2019-11-10,"Montgomery",20.355,21.172,23.711
"29172",2019-11-10,"Nashville",17.772,18.63,21.048
"29173",2019-11-10,"NewYork",15.839,16.582,18.212
"29174",2019-11-10,"NorfolkVA",17.784,19.066,21.757
"29175",2019-11-10,"NorthPlatte",12.976,13.672,15.022
"29176",2019-11-10,"Oklahoma",18.129,18.84,19.652
"29177",2019-11-10,"Omaha",14.367,14.889,16.273
"29178",2019-11-10,"Pensacola",21.853,22.615,25.377
"29179",2019-11-10,"Philadelphia",15.508,17.063,19.126
"29180",2019-11-10,"Phoenix",22.397,25.396,27.305
"29181",2019-11-10,"Pittsburgh",13.91,14.779,16.848
"29182",2019-11-10,"PortlandME",11.358,12.622,15.275
"29183",2019-11-10,"Raleigh",17.678,18.994,21.11
"29184",2019-11-10,"RochesterNY",12.773,13.59,15.627
"29185",2019-11-10,"Roswell",17.964,19.408,22.94
"29186",2019-11-10,"Sacramento",19.118,20.336,22.751
"29187",2019-11-10,"SaltLakeCity",14.309,15.817,19.115
"29188",2019-11-10,"SanAntonio",22.113,23.005,25.397
"29189",2019-11-10,"SaultSteMarie",8.986,10.417,13.61
"29190",2019-11-10,"Savannah",20.691,21.831,25.272
"29191",2019-11-10,"Seattle",14.093,15.208,17.919
"29192",2019-11-10,"Shreveport",20.661,21.353,23.465
"29193",2019-11-10,"SiouxFalls",11.758,12.512,14.665
"29194",2019-11-10,"Spokane",12.398,13.112,15.287
"29195",2019-11-10,"Springfield",14.894,15.633,17.701
"29196",2019-11-10,"SpringfieldMO",16.308,17.05,19.313
"29197",2019-11-10,"Tampa",23.894,25.361,28.614
"29198",2019-11-10,"Topeka",15.585,16.613,18.618
"29199",2019-11-10,"Valentine",12.454,13.455,16.204
"29200",2019-11-10,"WashingtonDC",16.947,18.154,21.248
"29201",2019-11-10,"Williston",10.006,10.278,11.666
"29202",2019-11-10,"Winnemucca",12.863,13.694,16.185
"29203",2019-11-11,"Abilene",20.153,20.527,22.575
"29204",2019-11-11,"Albany",12.425,13.55,15.663
"29205",2019-11-11,"Albuquerque",16.683,17.642,19.989
"29206",2019-11-11,"Amarillo",17.04,17.598,19.017
"29207",2019-11-11,"Atlanta",18.621,19.948,22.887
"29208",2019-11-11,"Augusta",19.47,20.318,23.333
"29209",2019-11-11,"Baltimore",15.752,16.581,18.771
"29210",2019-11-11,"Bismarck",9.905,10.974,12.465
"29211",2019-11-11,"Boise",14.08,15.419,18.041
"29212",2019-11-11,"Boston",14.187,14.872,17.018
"29213",2019-11-11,"CedarRapids",12.898,13.026,14.353
"29214",2019-11-11,"Charlotte",18.219,18.796,21.653
"29215",2019-11-11,"Chattanooga",17.807,19.208,22.223
"29216",2019-11-11,"Cheyenne",11.727,12.365,14.506
"29217",2019-11-11,"Chicago",14.178,14.09,16.251
"29218",2019-11-11,"ColoradoSprings",13.042,13.928,16.483
"29219",2019-11-11,"ColumbiaSC",19.507,20.502,23.867
"29220",2019-11-11,"ColumbusOH",14.454,15.607,18.121
"29221",2019-11-11,"Concord",11.653,12.461,15.261
"29222",2019-11-11,"Concordia",15.242,15.765,17.783
"29223",2019-11-11,"CorpusChristi",23.537,24.375,26.276
"29224",2019-11-11,"DallasFortWorth",20.707,21.365,23.05
"29225",2019-11-11,"Denver",13.694,14.272,15.025
"29226",2019-11-11,"DesMoines",13.362,14.657,17.054
"29227",2019-11-11,"Detroit",13.526,14.28,16.81
"29228",2019-11-11,"DodgeCity",15.916,16.443,17.791
"29229",2019-11-11,"Dubuque",11.936,12.551,13.989
"29230",2019-11-11,"Duluth",8.252,9.471,12.088
"29231",2019-11-11,"EauClaire",10.459,11.555,13.219
"29232",2019-11-11,"Erie",13.058,14.074,16.78
"29233",2019-11-11,"Eureka",14.475,14.968,16.045
"29234",2019-11-11,"Evansville",16.072,16.903,18.841
"29235",2019-11-11,"Fargo",9.689,10.689,12.389
"29236",2019-11-11,"Flagstaff",11.328,12.279,14.367
"29237",2019-11-11,"FortSmith",18.501,19.372,21.386
"29238",2019-11-11,"Fresno",19.049,20.907,24.493
"29239",2019-11-11,"GrandJunction",14.836,15.14,17.188
"29240",2019-11-11,"GrandRapids",12.55,13.494,15.924
"29241",2019-11-11,"GreenBay",10.718,11.911,14.692
"29242",2019-11-11,"Havre",10.424,10.84,11.427
"29243",2019-11-11,"Helena",10.573,12.091,14.56
"29244",2019-11-11,"Houston",22.792,22.968,25.402
"29245",2019-11-11,"Huron",11.392,12.161,13.427
"29246",2019-11-11,"Indianapolis",14.531,15.589,17.84
"29247",2019-11-11,"Jacksonville",22.532,22.436,25.106
"29248",2019-11-11,"KansasCity",16.5,15.986,16.707
"29249",2019-11-11,"LaCrosse",11.977,13.106,15.942
"29250",2019-11-11,"Lander",11.296,11.824,13.833
"29251",2019-11-11,"Lansing",12.534,13.2,16.37
"29252",2019-11-11,"LosAngeles",21.061,21.681,23.067
"29253",2019-11-11,"Louisville",16.279,17.896,20.415
"29254",2019-11-11,"Lynchburg",16.281,16.644,18.851
"29255",2019-11-11,"Madison",11.715,12.649,14.558
"29256",2019-11-11,"Marquette",10.267,9.177,8.887
"29257",2019-11-11,"Memphis",18.61,19.792,21.786
"29258",2019-11-11,"Meridian",19.874,20.411,23.392
"29259",2019-11-11,"MiddletownHarrisburg",14.972,15.756,17.921
"29260",2019-11-11,"Milwaukee",11.975,13.264,15.553
"29261",2019-11-11,"Minneapolis",11.321,12.741,15.31
"29262",2019-11-11,"Mobile",21.486,21.974,25.329
"29263",2019-11-11,"Moline",13.479,14.388,16.377
"29264",2019-11-11,"Montgomery",20.247,21.064,23.598
"29265",2019-11-11,"Nashville",17.656,18.515,20.924
"29266",2019-11-11,"NewYork",15.728,16.471,18.101
"29267",2019-11-11,"NorfolkVA",17.677,18.956,21.645
"29268",2019-11-11,"NorthPlatte",12.86,13.558,14.903
"29269",2019-11-11,"Oklahoma",18.003,18.72,19.523
"29270",2019-11-11,"Omaha",14.236,14.763,16.141
"29271",2019-11-11,"Pensacola",21.757,22.52,25.277
"29272",2019-11-11,"Philadelphia",15.395,16.947,19.008
"29273",2019-11-11,"Phoenix",22.271,25.268,27.172
"29274",2019-11-11,"Pittsburgh",13.803,14.67,16.737
"29275",2019-11-11,"PortlandME",11.262,12.526,15.18
"29276",2019-11-11,"Raleigh",17.572,18.884,20.995
"29277",2019-11-11,"RochesterNY",12.67,13.487,15.524
"29278",2019-11-11,"Roswell",17.846,19.293,22.818
"29279",2019-11-11,"Sacramento",19.033,20.252,22.658
"29280",2019-11-11,"SaltLakeCity",14.191,15.694,18.991
"29281",2019-11-11,"SanAntonio",22.006,22.898,25.282
"29282",2019-11-11,"SaultSteMarie",8.899,10.327,13.522
"29283",2019-11-11,"Savannah",20.591,21.731,25.166
"29284",2019-11-11,"Seattle",14.031,15.144,17.85
"29285",2019-11-11,"Shreveport",20.55,21.241,23.346
"29286",2019-11-11,"SiouxFalls",11.633,12.394,14.542
"29287",2019-11-11,"Spokane",12.303,13.016,15.185
"29288",2019-11-11,"Springfield",14.771,15.513,17.574
"29289",2019-11-11,"SpringfieldMO",16.191,16.933,19.186
"29290",2019-11-11,"Tampa",23.817,25.286,28.534
"29291",2019-11-11,"Topeka",15.456,16.489,18.484
"29292",2019-11-11,"Valentine",12.337,13.342,16.083
"29293",2019-11-11,"WashingtonDC",16.833,18.039,21.131
"29294",2019-11-11,"Williston",9.89,10.169,11.553
"29295",2019-11-11,"Winnemucca",12.767,13.593,16.082
"29296",2019-11-12,"Abilene",20.034,20.412,22.45
"29297",2019-11-12,"Albany",12.315,13.442,15.555
"29298",2019-11-12,"Albuquerque",16.569,17.532,19.874
"29299",2019-11-12,"Amarillo",16.925,17.488,18.898
"29300",2019-11-12,"Atlanta",18.516,19.844,22.777
"29301",2019-11-12,"Augusta",19.364,20.212,23.222
"29302",2019-11-12,"Baltimore",15.639,16.467,18.654
"29303",2019-11-12,"Bismarck",9.787,10.863,12.355
"29304",2019-11-12,"Boise",13.973,15.307,17.923
"29305",2019-11-12,"Boston",14.084,14.768,16.914
"29306",2019-11-12,"CedarRapids",12.776,12.908,14.231
"29307",2019-11-12,"Charlotte",18.112,18.688,21.542
"29308",2019-11-12,"Chattanooga",17.696,19.097,22.104
"29309",2019-11-12,"Cheyenne",11.638,12.276,14.413
"29310",2019-11-12,"Chicago",14.062,13.975,16.132
"29311",2019-11-12,"ColoradoSprings",12.947,13.834,16.38
"29312",2019-11-12,"ColumbiaSC",19.397,20.393,23.751
"29313",2019-11-12,"ColumbusOH",14.342,15.494,18.004
"29314",2019-11-12,"Concord",11.552,12.359,15.157
"29315",2019-11-12,"Concordia",15.114,15.64,17.648
"29316",2019-11-12,"CorpusChristi",23.445,24.284,26.183
"29317",2019-11-12,"DallasFortWorth",20.584,21.245,22.919
"29318",2019-11-12,"Denver",13.592,14.166,14.915
"29319",2019-11-12,"DesMoines",13.234,14.534,16.924
"29320",2019-11-12,"Detroit",13.419,14.169,16.699
"29321",2019-11-12,"DodgeCity",15.791,16.323,17.663
"29322",2019-11-12,"Dubuque",11.819,12.436,13.869
"29323",2019-11-12,"Duluth",8.153,9.375,11.99
"29324",2019-11-12,"EauClaire",10.341,11.442,13.102
"29325",2019-11-12,"Erie",12.957,13.971,16.677
"29326",2019-11-12,"Eureka",14.448,14.938,16.01
"29327",2019-11-12,"Evansville",15.952,16.784,18.716
"29328",2019-11-12,"Fargo",9.571,10.578,12.275
"29329",2019-11-12,"Flagstaff",11.248,12.2,14.285
"29330",2019-11-12,"FortSmith",18.378,19.251,21.256
"29331",2019-11-12,"Fresno",18.944,20.802,24.383
"29332",2019-11-12,"GrandJunction",14.709,15.012,17.06
"29333",2019-11-12,"GrandRapids",12.444,13.387,15.815
"29334",2019-11-12,"GreenBay",10.61,11.806,14.584
"29335",2019-11-12,"Havre",10.31,10.734,11.319
"29336",2019-11-12,"Helena",10.472,11.99,14.454
"29337",2019-11-12,"Houston",22.695,22.866,25.296
"29338",2019-11-12,"Huron",11.265,12.042,13.304
"29339",2019-11-12,"Indianapolis",14.416,15.472,17.718
"29340",2019-11-12,"Jacksonville",22.441,22.346,25.008
"29341",2019-11-12,"KansasCity",16.372,15.861,16.571
"29342",2019-11-12,"LaCrosse",11.857,12.987,15.82
"29343",2019-11-12,"Lander",11.195,11.723,13.725
"29344",2019-11-12,"Lansing",12.432,13.096,16.264
"29345",2019-11-12,"LosAngeles",21.004,21.628,23.008
"29346",2019-11-12,"Louisville",16.163,17.775,20.29
"29347",2019-11-12,"Lynchburg",16.175,16.537,18.739
"29348",2019-11-12,"Madison",11.603,12.539,14.446
"29349",2019-11-12,"Marquette",10.179,9.081,8.793
"29350",2019-11-12,"Memphis",18.491,19.673,21.657
"29351",2019-11-12,"Meridian",19.768,20.306,23.279
"29352",2019-11-12,"MiddletownHarrisburg",14.86,15.642,17.804
"29353",2019-11-12,"Milwaukee",11.868,13.158,15.445
"29354",2019-11-12,"Minneapolis",11.198,12.622,15.19
"29355",2019-11-12,"Mobile",21.388,21.878,25.227
"29356",2019-11-12,"Moline",13.355,14.268,16.252
"29357",2019-11-12,"Montgomery",20.14,20.957,23.486
"29358",2019-11-12,"Nashville",17.539,18.399,20.801
"29359",2019-11-12,"NewYork",15.618,16.36,17.991
"29360",2019-11-12,"NorfolkVA",17.57,18.847,21.532
"29361",2019-11-12,"NorthPlatte",12.744,13.445,14.783
"29362",2019-11-12,"Oklahoma",17.878,18.6,19.394
"29363",2019-11-12,"Omaha",14.106,14.638,16.009
"29364",2019-11-12,"Pensacola",21.661,22.426,25.177
"29365",2019-11-12,"Philadelphia",15.282,16.831,18.89
"29366",2019-11-12,"Phoenix",22.146,25.142,27.04
"29367",2019-11-12,"Pittsburgh",13.696,14.56,16.625
"29368",2019-11-12,"PortlandME",11.166,12.429,15.084
"29369",2019-11-12,"Raleigh",17.467,18.775,20.881
"29370",2019-11-12,"RochesterNY",12.567,13.384,15.42
"29371",2019-11-12,"Roswell",17.729,19.177,22.697
"29372",2019-11-12,"Sacramento",18.947,20.169,22.566
"29373",2019-11-12,"SaltLakeCity",14.073,15.571,18.868
"29374",2019-11-12,"SanAntonio",21.899,22.792,25.168
"29375",2019-11-12,"SaultSteMarie",8.811,10.236,13.433
"29376",2019-11-12,"Savannah",20.49,21.631,25.061
"29377",2019-11-12,"Seattle",13.969,15.079,17.78
"29378",2019-11-12,"Shreveport",20.44,21.129,23.228
"29379",2019-11-12,"SiouxFalls",11.508,12.277,14.418
"29380",2019-11-12,"Spokane",12.207,12.919,15.082
"29381",2019-11-12,"Springfield",14.649,15.393,17.446
"29382",2019-11-12,"SpringfieldMO",16.074,16.816,19.059
"29383",2019-11-12,"Tampa",23.739,25.211,28.454
"29384",2019-11-12,"Topeka",15.327,16.365,18.351
"29385",2019-11-12,"Valentine",12.219,13.228,15.962
"29386",2019-11-12,"WashingtonDC",16.719,17.924,21.014
"29387",2019-11-12,"Williston",9.775,10.06,11.44
"29388",2019-11-12,"Winnemucca",12.67,13.492,15.978
"29389",2019-11-13,"Abilene",19.915,20.297,22.326
"29390",2019-11-13,"Albany",12.205,13.334,15.447
"29391",2019-11-13,"Albuquerque",16.456,17.422,19.759
"29392",2019-11-13,"Amarillo",16.811,17.378,18.78
"29393",2019-11-13,"Atlanta",18.412,19.74,22.667
"29394",2019-11-13,"Augusta",19.258,20.106,23.112
"29395",2019-11-13,"Baltimore",15.525,16.353,18.537
"29396",2019-11-13,"Bismarck",9.669,10.752,12.245
"29397",2019-11-13,"Boise",13.866,15.195,17.805
"29398",2019-11-13,"Boston",13.981,14.665,16.81
"29399",2019-11-13,"CedarRapids",12.654,12.79,14.109
"29400",2019-11-13,"Charlotte",18.006,18.581,21.431
"29401",2019-11-13,"Chattanooga",17.585,18.986,21.984
"29402",2019-11-13,"Cheyenne",11.549,12.186,14.32
"29403",2019-11-13,"Chicago",13.946,13.859,16.013
"29404",2019-11-13,"ColoradoSprings",12.852,13.741,16.278
"29405",2019-11-13,"ColumbiaSC",19.289,20.285,23.636
"29406",2019-11-13,"ColumbusOH",14.23,15.381,17.886
"29407",2019-11-13,"Concord",11.451,12.256,15.053
"29408",2019-11-13,"Concordia",14.986,15.515,17.513
"29409",2019-11-13,"CorpusChristi",23.354,24.193,26.091
"29410",2019-11-13,"DallasFortWorth",20.46,21.125,22.789
"29411",2019-11-13,"Denver",13.49,14.06,14.804
"29412",2019-11-13,"DesMoines",13.105,14.411,16.793
"29413",2019-11-13,"Detroit",13.312,14.058,16.588
"29414",2019-11-13,"DodgeCity",15.666,16.203,17.535
"29415",2019-11-13,"Dubuque",11.703,12.321,13.75
"29416",2019-11-13,"Duluth",8.054,9.278,11.892
"29417",2019-11-13,"EauClaire",10.223,11.329,12.985
"29418",2019-11-13,"Erie",12.857,13.867,16.573
"29419",2019-11-13,"Eureka",14.421,14.907,15.975
"29420",2019-11-13,"Evansville",15.832,16.666,18.59
"29421",2019-11-13,"Fargo",9.452,10.466,12.16
"29422",2019-11-13,"Flagstaff",11.168,12.121,14.203
"29423",2019-11-13,"FortSmith",18.255,19.13,21.125
"29424",2019-11-13,"Fresno",18.839,20.697,24.274
"29425",2019-11-13,"GrandJunction",14.582,14.883,16.932
"29426",2019-11-13,"GrandRapids",12.338,13.279,15.707
"29427",2019-11-13,"GreenBay",10.502,11.7,14.476
"29428",2019-11-13,"Havre",10.196,10.627,11.211
"29429",2019-11-13,"Helena",10.372,11.889,14.347
"29430",2019-11-13,"Houston",22.599,22.765,25.191
"29431",2019-11-13,"Huron",11.138,11.923,13.18
"29432",2019-11-13,"Indianapolis",14.3,15.354,17.595
"29433",2019-11-13,"Jacksonville",22.35,22.256,24.911
"29434",2019-11-13,"KansasCity",16.243,15.737,16.435
"29435",2019-11-13,"LaCrosse",11.737,12.868,15.698
"29436",2019-11-13,"Lander",11.093,11.622,13.616
"29437",2019-11-13,"Lansing",12.329,12.993,16.159
"29438",2019-11-13,"LosAngeles",20.947,21.575,22.95
"29439",2019-11-13,"Louisville",16.047,17.654,20.164
"29440",2019-11-13,"Lynchburg",16.07,16.43,18.627
"29441",2019-11-13,"Madison",11.491,12.428,14.334
"29442",2019-11-13,"Marquette",10.091,8.986,8.698
"29443",2019-11-13,"Memphis",18.372,19.555,21.528
"29444",2019-11-13,"Meridian",19.663,20.201,23.166
"29445",2019-11-13,"MiddletownHarrisburg",14.748,15.528,17.687
"29446",2019-11-13,"Milwaukee",11.761,13.052,15.337
"29447",2019-11-13,"Minneapolis",11.075,12.503,15.07
"29448",2019-11-13,"Mobile",21.29,21.783,25.126
"29449",2019-11-13,"Moline",13.231,14.149,16.127
"29450",2019-11-13,"Montgomery",20.034,20.85,23.374
"29451",2019-11-13,"Nashville",17.423,18.284,20.677
"29452",2019-11-13,"NewYork",15.507,16.25,17.881
"29453",2019-11-13,"NorfolkVA",17.463,18.738,21.42
"29454",2019-11-13,"NorthPlatte",12.628,13.332,14.664
"29455",2019-11-13,"Oklahoma",17.752,18.48,19.266
"29456",2019-11-13,"Omaha",13.975,14.512,15.877
"29457",2019-11-13,"Pensacola",21.566,22.332,25.078
"29458",2019-11-13,"Philadelphia",15.169,16.716,18.771
"29459",2019-11-13,"Phoenix",22.021,25.015,26.909
"29460",2019-11-13,"Pittsburgh",13.589,14.451,16.514
"29461",2019-11-13,"PortlandME",11.07,12.332,14.988
"29462",2019-11-13,"Raleigh",17.361,18.666,20.767
"29463",2019-11-13,"RochesterNY",12.463,13.281,15.316
"29464",2019-11-13,"Roswell",17.612,19.062,22.577
"29465",2019-11-13,"Sacramento",18.862,20.085,22.475
"29466",2019-11-13,"SaltLakeCity",13.955,15.447,18.744
"29467",2019-11-13,"SanAntonio",21.793,22.686,25.055
"29468",2019-11-13,"SaultSteMarie",8.724,10.146,13.344
"29469",2019-11-13,"Savannah",20.391,21.532,24.956
"29470",2019-11-13,"Seattle",13.906,15.015,17.71
"29471",2019-11-13,"Shreveport",20.329,21.018,23.109
"29472",2019-11-13,"SiouxFalls",11.383,12.159,14.295
"29473",2019-11-13,"Spokane",12.111,12.823,14.98
"29474",2019-11-13,"Springfield",14.526,15.273,17.319
"29475",2019-11-13,"SpringfieldMO",15.957,16.699,18.933
"29476",2019-11-13,"Tampa",23.663,25.137,28.375
"29477",2019-11-13,"Topeka",15.198,16.241,18.217
"29478",2019-11-13,"Valentine",12.101,13.114,15.84
"29479",2019-11-13,"WashingtonDC",16.605,17.808,20.897
"29480",2019-11-13,"Williston",9.659,9.951,11.326
"29481",2019-11-13,"Winnemucca",12.574,13.391,15.874
"29482",2019-11-14,"Abilene",19.797,20.183,22.203
"29483",2019-11-14,"Albany",12.095,13.226,15.339
"29484",2019-11-14,"Albuquerque",16.343,17.312,19.644
"29485",2019-11-14,"Amarillo",16.697,17.268,18.661
"29486",2019-11-14,"Atlanta",18.308,19.636,22.557
"29487",2019-11-14,"Augusta",19.153,20,23.001
"29488",2019-11-14,"Baltimore",15.412,16.239,18.42
"29489",2019-11-14,"Bismarck",9.551,10.641,12.134
"29490",2019-11-14,"Boise",13.759,15.084,17.687
"29491",2019-11-14,"Boston",13.878,14.561,16.706
"29492",2019-11-14,"CedarRapids",12.532,12.672,13.987
"29493",2019-11-14,"Charlotte",17.899,18.474,21.32
"29494",2019-11-14,"Chattanooga",17.474,18.876,21.866
"29495",2019-11-14,"Cheyenne",11.459,12.096,14.227
"29496",2019-11-14,"Chicago",13.83,13.744,15.893
"29497",2019-11-14,"ColoradoSprings",12.757,13.647,16.176
"29498",2019-11-14,"ColumbiaSC",19.181,20.177,23.521
"29499",2019-11-14,"ColumbusOH",14.119,15.267,17.769
"29500",2019-11-14,"Concord",11.35,12.154,14.949
"29501",2019-11-14,"Concordia",14.857,15.391,17.379
"29502",2019-11-14,"CorpusChristi",23.263,24.103,25.999
"29503",2019-11-14,"DallasFortWorth",20.338,21.005,22.66
"29504",2019-11-14,"Denver",13.389,13.954,14.694
"29505",2019-11-14,"DesMoines",12.977,14.288,16.663
"29506",2019-11-14,"Detroit",13.205,13.948,16.476
"29507",2019-11-14,"DodgeCity",15.542,16.083,17.407
"29508",2019-11-14,"Dubuque",11.586,12.206,13.631
"29509",2019-11-14,"Duluth",7.955,9.181,11.793
"29510",2019-11-14,"EauClaire",10.105,11.216,12.867
"29511",2019-11-14,"Erie",12.756,13.763,16.469
"29512",2019-11-14,"Eureka",14.395,14.876,15.94
"29513",2019-11-14,"Evansville",15.713,16.547,18.465
"29514",2019-11-14,"Fargo",9.333,10.353,12.046
"29515",2019-11-14,"Flagstaff",11.088,12.042,14.121
"29516",2019-11-14,"FortSmith",18.133,19.01,20.996
"29517",2019-11-14,"Fresno",18.734,20.592,24.165
"29518",2019-11-14,"GrandJunction",14.455,14.754,16.804
"29519",2019-11-14,"GrandRapids",12.231,13.172,15.598
"29520",2019-11-14,"GreenBay",10.394,11.593,14.368
"29521",2019-11-14,"Havre",10.082,10.52,11.102
"29522",2019-11-14,"Helena",10.271,11.788,14.241
"29523",2019-11-14,"Houston",22.504,22.664,25.086
"29524",2019-11-14,"Huron",11.011,11.803,13.056
"29525",2019-11-14,"Indianapolis",14.185,15.237,17.473
"29526",2019-11-14,"Jacksonville",22.26,22.166,24.814
"29527",2019-11-14,"KansasCity",16.114,15.613,16.299
"29528",2019-11-14,"LaCrosse",11.617,12.749,15.576
"29529",2019-11-14,"Lander",10.991,11.521,13.507
"29530",2019-11-14,"Lansing",12.227,12.889,16.053
"29531",2019-11-14,"LosAngeles",20.89,21.523,22.892
"29532",2019-11-14,"Louisville",15.931,17.533,20.039
"29533",2019-11-14,"Lynchburg",15.965,16.324,18.515
"29534",2019-11-14,"Madison",11.379,12.318,14.221
"29535",2019-11-14,"Marquette",10.002,8.89,8.604
"29536",2019-11-14,"Memphis",18.253,19.438,21.4
"29537",2019-11-14,"Meridian",19.558,20.097,23.053
"29538",2019-11-14,"MiddletownHarrisburg",14.637,15.414,17.571
"29539",2019-11-14,"Milwaukee",11.654,12.946,15.229
"29540",2019-11-14,"Minneapolis",10.952,12.384,14.949
"29541",2019-11-14,"Mobile",21.193,21.689,25.025
"29542",2019-11-14,"Moline",13.108,14.03,16.001
"29543",2019-11-14,"Montgomery",19.928,20.744,23.263
"29544",2019-11-14,"Nashville",17.307,18.169,20.554
"29545",2019-11-14,"NewYork",15.397,16.139,17.771
"29546",2019-11-14,"NorfolkVA",17.356,18.63,21.308
"29547",2019-11-14,"NorthPlatte",12.512,13.218,14.544
"29548",2019-11-14,"Oklahoma",17.627,18.361,19.138
"29549",2019-11-14,"Omaha",13.845,14.386,15.745
"29550",2019-11-14,"Pensacola",21.471,22.239,24.979
"29551",2019-11-14,"Philadelphia",15.056,16.6,18.653
"29552",2019-11-14,"Phoenix",21.897,24.89,26.779
"29553",2019-11-14,"Pittsburgh",13.483,14.342,16.403
"29554",2019-11-14,"PortlandME",10.974,12.235,14.892
"29555",2019-11-14,"Raleigh",17.256,18.557,20.654
"29556",2019-11-14,"RochesterNY",12.36,13.177,15.213
"29557",2019-11-14,"Roswell",17.495,18.948,22.456
"29558",2019-11-14,"Sacramento",18.777,20.002,22.383
"29559",2019-11-14,"SaltLakeCity",13.837,15.324,18.621
"29560",2019-11-14,"SanAntonio",21.687,22.581,24.942
"29561",2019-11-14,"SaultSteMarie",8.636,10.055,13.254
"29562",2019-11-14,"Savannah",20.291,21.433,24.852
"29563",2019-11-14,"Seattle",13.844,14.951,17.64
"29564",2019-11-14,"Shreveport",20.22,20.908,22.992
"29565",2019-11-14,"SiouxFalls",11.257,12.041,14.171
"29566",2019-11-14,"Spokane",12.015,12.726,14.878
"29567",2019-11-14,"Springfield",14.404,15.153,17.191
"29568",2019-11-14,"SpringfieldMO",15.84,16.582,18.806
"29569",2019-11-14,"Tampa",23.586,25.063,28.296
"29570",2019-11-14,"Topeka",15.069,16.117,18.084
"29571",2019-11-14,"Valentine",11.983,13,15.719
"29572",2019-11-14,"WashingtonDC",16.492,17.693,20.781
"29573",2019-11-14,"Williston",9.542,9.842,11.212
"29574",2019-11-14,"Winnemucca",12.477,13.29,15.771
"29575",2019-11-15,"Abilene",19.679,20.069,22.08
"29576",2019-11-15,"Albany",11.986,13.118,15.231
"29577",2019-11-15,"Albuquerque",16.23,17.203,19.53
"29578",2019-11-15,"Amarillo",16.583,17.158,18.543
"29579",2019-11-15,"Atlanta",18.205,19.533,22.448
"29580",2019-11-15,"Augusta",19.048,19.895,22.892
"29581",2019-11-15,"Baltimore",15.3,16.126,18.303
"29582",2019-11-15,"Bismarck",9.432,10.529,12.023
"29583",2019-11-15,"Boise",13.651,14.972,17.569
"29584",2019-11-15,"Boston",13.775,14.457,16.602
"29585",2019-11-15,"CedarRapids",12.409,12.554,13.865
"29586",2019-11-15,"Charlotte",17.794,18.367,21.21
"29587",2019-11-15,"Chattanooga",17.363,18.766,21.747
"29588",2019-11-15,"Cheyenne",11.37,12.006,14.134
"29589",2019-11-15,"Chicago",13.713,13.629,15.774
"29590",2019-11-15,"ColoradoSprings",12.662,13.553,16.073
"29591",2019-11-15,"ColumbiaSC",19.073,20.069,23.407
"29592",2019-11-15,"ColumbusOH",14.007,15.154,17.651
"29593",2019-11-15,"Concord",11.248,12.051,14.845
"29594",2019-11-15,"Concordia",14.729,15.267,17.244
"29595",2019-11-15,"CorpusChristi",23.173,24.013,25.908
"29596",2019-11-15,"DallasFortWorth",20.216,20.886,22.532
"29597",2019-11-15,"Denver",13.287,13.848,14.584
"29598",2019-11-15,"DesMoines",12.849,14.165,16.533
"29599",2019-11-15,"Detroit",13.097,13.837,16.365
"29600",2019-11-15,"DodgeCity",15.417,15.964,17.28
"29601",2019-11-15,"Dubuque",11.469,12.091,13.511
"29602",2019-11-15,"Duluth",7.856,9.083,11.694
"29603",2019-11-15,"EauClaire",9.987,11.103,12.75
"29604",2019-11-15,"Erie",12.656,13.659,16.365
"29605",2019-11-15,"Eureka",14.368,14.845,15.905
"29606",2019-11-15,"Evansville",15.594,16.429,18.34
